K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,consecutive_nonfinite_grad_skips,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
"[179, 1460, 553]",0.3055221438407898,3,A_THBR_R1_CONTROL,447,86,,12,1.0158215761184692,"[""macaroni2/Data/Images/Normal/0684.JPG"",""cashew/Data/Images/Anomaly/050.JPG"",""chewinggum/Data/Images/Normal/006.JPG"",""candle/Data/Images/Normal/0804.JPG"",""capsules/Data/Images/Anomaly/055.JPG"",""pcb2/Data/Images/Anomaly/012.JPG""]",4054,4053,0.9999816417694092,0.3621341045015167,0d9fa84d91d0de8bf4dfc6e31f7cd843e54662ea1c9a7ec5fd438e566ed7b181,"[0,1,0,0,1,1]",5cdd6765ec0f8ba8e8271df27437056b838d7851848bb8ba9bdb7aea320a7a2a,0,0,1,0,1,4.273430667507594e-06,0.04100277724080965,success,1,False,,0.7046141028404236,0.0,1.0158215761184692,0.6185620228449503,0.4185649969301946,5.735663055617124e-09
"[579, 725, 37986]",0.3055858016014099,3,A_THBR_R1_CONTROL,448,87,,12,1.4017705917358398,"[""pcb4/Data/Images/Anomaly/077.JPG"",""pcb1/Data/Images/Anomaly/034.JPG"",""fryum/Data/Images/Anomaly/043.JPG"",""pcb2/Data/Images/Normal/0479.JPG"",""pcb4/Data/Images/Normal/0990.JPG"",""pcb2/Data/Images/Normal/0784.JPG""]",4055,4054,0.999508261680603,0.3122191037982702,e414925c2a57dbda7f1575072279d88a7ec402451efef9896de2bff7e9f27442,"[1,1,1,0,0,0]",84600f82787cedf58e188ce34fc207862b884cd190271a992d337c87c34539aa,0,0,1,0,1,2.5678563299692093e-06,0.09999995262009204,success,1,False,,0.7288042902946472,0.0,1.4017705917358398,0.5450519323348999,0.278976005812486,1.1317959902612529e-08
"[804, 75]",0.30563244223594666,2,A_THBR_R1_CONTROL,449,88,,12,1.0767593383789062,"[""pcb3/Data/Images/Anomaly/089.JPG"",""macaroni2/Data/Images/Normal/0363.JPG"",""pcb3/Data/Images/Normal/0892.JPG"",""pcb4/Data/Images/Normal/0417.JPG"",""macaroni2/Data/Images/Anomaly/084.JPG"",""fryum/Data/Images/Normal/344.JPG""]",4056,4055,0.9999933242797852,0.28557163608616065,cdecc49a72c4a38c506097fcb3c5f5f80c73bde26c91f5dcfa57f6d8cd2b6d6b,"[1,0,0,0,1,0]",ef2cd75d22eb018c9021ef78a678c2fad69d8ff74f7911023f383df7ce47ec00,0,0,1,0,1,2.794171574049399e-06,0.07321719850593802,success,1,False,,0.6681983470916748,0.0,1.0767593383789062,0.642412930727005,0.397966455871523,5.263340430161634e-09
"[189, 124, 78, 179]",0.305674284696579,4,A_THBR_R1_CONTROL,450,89,,12,1.007844090461731,"[""pcb1/Data/Images/Normal/0303.JPG"",""cashew/Data/Images/Anomaly/028.JPG"",""macaroni2/Data/Images/Anomaly/008.JPG"",""cashew/Data/Images/Anomaly/074.JPG"",""pcb3/Data/Images/Normal/0739.JPG"",""macaroni1/Data/Images/Anomaly/059.JPG""]",4057,4056,0.9999921321868896,0.8311001509428024,0bae637c6f9b76a3a2505a820ac1b52cc7ae3ea0f6501d1eb569493f22660f93,"[0,1,1,1,0,1]",fd3937b94c87d0d406cea1055417c791298e84e56376e380969b6f618f8267ca,0,0,1,0,1,7.942095733702591e-06,0.0801787319687197,success,1,False,,0.8438384532928467,0.0,1.007844090461731,0.628509446978569,0.6118873097002506,3.9135655242716894e-05
"[416, 129, 1097, 250]",0.3057155907154083,4,A_THBR_R1_CONTROL,451,90,,12,1.1184253692626953,"[""pcb2/Data/Images/Anomaly/057.JPG"",""pipe_fryum/Data/Images/Anomaly/050.JPG"",""pcb3/Data/Images/Anomaly/046.JPG"",""macaroni2/Data/Images/Normal/0974.JPG"",""chewinggum/Data/Images/Normal/337.JPG"",""pipe_fryum/Data/Images/Anomaly/082.JPG""]",4058,4057,0.9998931884765625,0.44872509363871416,e156a8e8821eb6bbecb668bf88f19a8ac1259221f993714e6814daa3520cc3e3,"[1,1,1,0,0,1]",bc8cd75475333a7cbd29cd9f83a5b00366768b56ea7055c89a70cdc439323f89,0,0,1,0,1,7.0995703169473946e-06,0.09999995261856265,success,1,False,,0.7456172704696655,0.0,1.1184253692626953,0.6757977791130543,0.37663932948607615,8.74584138443879e-09
"[385, 607, 946, 1137, 89]",0.3057768642902374,5,A_THBR_R1_CONTROL,452,91,,12,1.2069464921951294,"[""candle/Data/Images/Normal/0518.JPG"",""pcb3/Data/Images/Anomaly/075.JPG"",""pcb3/Data/Images/Anomaly/022.JPG"",""chewinggum/Data/Images/Anomaly/026.JPG"",""pcb1/Data/Images/Anomaly/081.JPG"",""macaroni1/Data/Images/Anomaly/003.JPG""]",4059,4058,0.9939847588539124,0.06587843735833303,fefa02e7dc2a63e07d822c0f7fa05602eed038b66533099d35675590915b0a61,"[0,1,1,1,1,1]",3e79cbdb75b8d0fe21242d6686e9522057107329bb2b7fa2c21472c560bed475,0,0,1,0,1,1.6866181789494637e-06,0.09999995261810185,success,1,False,,0.6326635479927063,0.0,1.2069464921951294,0.5364405989646912,0.2410188629160416,1.0799672267580718e-08
"[52, 246, 1564, 667]",0.3058382272720337,4,A_THBR_R1_CONTROL,453,92,,12,0.9940185546875,"[""pipe_fryum/Data/Images/Anomaly/034.JPG"",""macaroni2/Data/Images/Normal/0615.JPG"",""pcb3/Data/Images/Normal/0694.JPG"",""pcb1/Data/Images/Anomaly/060.JPG"",""chewinggum/Data/Images/Anomaly/024.JPG"",""candle/Data/Images/Anomaly/023.JPG""]",4060,4059,0.9999876022338867,0.4574598113325692,f94e24ea4900a355edf7d7977a343d90a275deb04f8c9632b7d5a3ed2fb96d15,"[1,0,0,1,1,1]",54f4f455f54cf35e4e4e170b48bf481dcc5dff12da861c6dddd670ea1bda51c4,0,0,1,0,1,1.1051529329317916e-05,0.09999994004174768,success,1,False,,0.7184577584266663,0.0,0.9940185546875,0.4684339612722397,0.5068845074561068,4.7279574033609606e-08
"[145, 656, 520]",0.3058914840221405,3,A_THBR_R1_CONTROL,454,93,,12,1.0667096376419067,"[""pcb1/Data/Images/Normal/0488.JPG"",""pcb4/Data/Images/Normal/0755.JPG"",""macaroni2/Data/Images/Anomaly/005.JPG"",""macaroni2/Data/Images/Normal/0024.JPG"",""pcb3/Data/Images/Anomaly/003.JPG"",""chewinggum/Data/Images/Anomaly/031.JPG""]",4061,4060,0.9999806880950928,0.3568479090731292,ba219738246b729c4ec7179f5728345affb079d37d64ce3e6cbfb18ccc582c75,"[0,0,1,0,1,1]",7b951f62b7fab85940e09cc81bdcfa3d68361a2294591ff0c6e0bb732727d31e,0,0,1,0,1,6.39067950456791e-06,0.0641958171563116,success,1,False,,0.7716915011405945,0.0,1.0667096376419067,0.7604219317436218,0.24839985241666115,7.658115031006218e-09
"[1233, 610, 1086, 1659]",0.30593982338905334,4,A_THBR_R1_CONTROL,455,94,,12,0.9396540522575378,"[""pcb3/Data/Images/Anomaly/067.JPG"",""cashew/Data/Images/Anomaly/014.JPG"",""pcb2/Data/Images/Anomaly/015.JPG"",""capsules/Data/Images/Normal/261.JPG"",""pcb1/Data/Images/Normal/0764.JPG"",""pcb2/Data/Images/Anomaly/028.JPG""]",4062,4061,0.9999881982803345,0.357597584836185,992cdf974fe7f40cdbed64134e994acfa8076aa659279994cb8af171def657fa,"[1,1,1,0,0,1]",80b47150a80b2f53fed6da38b4c717bc4296a48d9f9fa35560b8630856374360,0,0,1,0,1,7.84252680783848e-06,0.09999994021932265,success,1,False,,0.6056340932846069,0.0,0.9396540522575378,0.29577435553073883,0.6342374011874199,1.2142398198022875e-08
"[1110, 328, 119]",0.30599305033683777,3,A_THBR_R1_CONTROL,456,95,,12,0.9440460205078125,"[""pipe_fryum/Data/Images/Anomaly/089.JPG"",""candle/Data/Images/Normal/0016.JPG"",""candle/Data/Images/Anomaly/003.JPG"",""pcb4/Data/Images/Normal/0214.JPG"",""macaroni1/Data/Images/Anomaly/069.JPG"",""capsules/Data/Images/Normal/520.JPG""]",4063,4062,0.999957799911499,0.43154668612214664,c7de87704a843ac1fb70874be950c46c33bcba0cc5cc5cbf897ea08f698fafd4,"[1,0,1,0,1,0]",14851f25397732cce12a22291820a7fe5b2df73b117d6ba631e2bc1a2ab975dc,0,0,1,0,1,1.1363709522766818e-05,0.05215111931413004,success,1,False,,0.6459491848945618,0.0,0.9440460205078125,0.39005059003829956,0.5701311825061263,2.510999053129126e-08
"[3820, 801, 155, 1585]",0.3060424029827118,4,A_THBR_R1_CONTROL,457,96,,12,1.062561273574829,"[""capsules/Data/Images/Anomaly/065.JPG"",""candle/Data/Images/Anomaly/060.JPG"",""capsules/Data/Images/Anomaly/000.JPG"",""pcb4/Data/Images/Normal/0484.JPG"",""pcb3/Data/Images/Normal/0261.JPG"",""pcb4/Data/Images/Anomaly/028.JPG""]",4064,4063,0.9999942779541016,0.15063477011608484,e267fd6c86f41cd0419835baeccd649447f4f35bb52133ffcf06e021e8031328,"[1,1,1,0,0,1]",bff908a22cbb2dddb4d9bfdfb8aba105e50f5fabc2dd6eabc294b68b2e5fc342,0,0,1,0,1,2.9789321378127107e-06,0.09999995261610585,success,1,False,,0.6864544153213501,0.0,1.062561273574829,0.395955391228199,0.23822788713732734,7.1381478505827545e-09
"[524, 712]",0.3060908019542694,2,A_THBR_R1_CONTROL,458,97,,12,0.9453330039978027,"[""pcb1/Data/Images/Anomaly/063.JPG"",""cashew/Data/Images/Normal/446.JPG"",""pcb4/Data/Images/Normal/0363.JPG"",""pcb3/Data/Images/Normal/0483.JPG"",""pcb2/Data/Images/Anomaly/099.JPG"",""pcb2/Data/Images/Normal/0469.JPG""]",4065,4064,0.9999784231185913,0.21215734159341082,9d800c5c6081740132e538d31b2a6d2241d5802c7e7c74298b19dac01087cd4b,"[1,0,0,0,1,0]",741c2ff38006b484fae8df2a0749fc18c03d8ae4d481aba8f0387ac0c2aeda84,0,0,1,0,1,3.4556795934271276e-06,0.03544472874809714,success,1,False,,0.6391556262969971,0.0,0.9453330039978027,0.35651643574237823,0.4157186597585678,5.222380305980323e-09
"[688, 482, 131]",0.30614084005355835,3,A_THBR_R1_CONTROL,459,98,,12,0.9724754691123962,"[""fryum/Data/Images/Normal/461.JPG"",""pcb2/Data/Images/Anomaly/018.JPG"",""candle/Data/Images/Anomaly/021.JPG"",""candle/Data/Images/Normal/0363.JPG"",""macaroni1/Data/Images/Anomaly/064.JPG"",""candle/Data/Images/Normal/0196.JPG""]",4066,4065,0.999783456325531,0.30847063443313044,203f695f8b741ff25f4cc63a60d84443efeaded05a095f28958e5bc827bfc0c8,"[0,1,1,0,1,0]",4acb8b70d71dfda123a61852a6e06fbda578dd8b7f6eaddd8219c005e060c43b,0,0,1,0,1,2.1848532166089643e-06,0.09999995261542728,success,1,False,,0.6130378246307373,0.0,0.9724754691123962,0.3399280458688736,0.5501345371206602,1.546981742706066e-08
"[52, 1788]",0.30618348717689514,2,A_THBR_R1_CONTROL,460,99,,12,0.8120959997177124,"[""cashew/Data/Images/Normal/352.JPG"",""pcb1/Data/Images/Normal/0784.JPG"",""pcb4/Data/Images/Normal/0619.JPG"",""fryum/Data/Images/Anomaly/087.JPG"",""cashew/Data/Images/Anomaly/035.JPG"",""pcb2/Data/Images/Normal/0811.JPG""]",4067,4066,0.9998836517333984,0.5557079464197159,c44bbf9e69407d43995ce37f048d6184b947009738c7ad681394d05a78a0327d,"[0,0,0,1,1,0]",53ec2d1e28c92bfe5096a04c5cd44ab91db423464ca065176cc5043f4ddab2fd,0,0,1,0,1,2.4191670715251364e-06,0.09999994063824719,success,1,False,,0.6662482619285583,0.0,0.8120959997177124,0.4666580781340599,0.731384813785553,2.3405085869399045e-08
"[59758, 123, 3627, 1402]",0.3062213063240051,4,A_THBR_R1_CONTROL,461,100,,12,1.2342685461044312,"[""cashew/Data/Images/Anomaly/096.JPG"",""pipe_fryum/Data/Images/Anomaly/054.JPG"",""pcb3/Data/Images/Normal/0964.JPG"",""cashew/Data/Images/Normal/384.JPG"",""capsules/Data/Images/Anomaly/066.JPG"",""pcb4/Data/Images/Anomaly/059.JPG""]",4068,4067,0.9997721314430237,0.20986913443260846,b8a2bb40c0e532027f55d9b44753c4ef2331d959028a8171f1c7ac7d54144e0e,"[1,1,0,0,1,1]",0d485ddbd3d9120ceddd31c57a814866b4b0b812661c6001333cc5d05a0d3814,0,0,1,0,1,1.514725215261291e-06,0.09999995261388345,success,1,False,,0.6883500814437866,0.0,1.2342685461044312,0.5424351282417774,0.25863921268228296,3.972977502542108e-09
"[16, 103, 1292, 555]",0.3062494695186615,4,A_THBR_R1_CONTROL,462,101,,12,0.9998074769973755,"[""candle/Data/Images/Anomaly/051.JPG"",""macaroni2/Data/Images/Anomaly/016.JPG"",""chewinggum/Data/Images/Anomaly/036.JPG"",""pcb4/Data/Images/Normal/0402.JPG"",""chewinggum/Data/Images/Normal/460.JPG"",""pcb1/Data/Images/Anomaly/022.JPG""]",4069,4068,0.9999971389770508,0.24313553726824466,6ea27be795c6a83baba6388061e1ce00426b789669c2cf6ae79ac432611ef3ec,"[1,1,1,0,0,1]",f647ec829afaa653758c8bc648c7b6f4dd179e40620fb990c03f6eca6d30d751,0,0,1,0,1,2.073697567996502e-05,0.09999995261317654,success,1,False,,0.6724681854248047,0.0,0.9998074769973755,0.5376789793372154,0.3943795820532614,3.460068228378077e-06
"[52, 2236, 1004, 891]",0.3062994182109833,4,A_THBR_R1_CONTROL,463,102,,12,1.015673279762268,"[""macaroni2/Data/Images/Normal/0525.JPG"",""macaroni1/Data/Images/Anomaly/004.JPG"",""cashew/Data/Images/Anomaly/033.JPG"",""pcb2/Data/Images/Anomaly/086.JPG"",""pcb3/Data/Images/Normal/0958.JPG"",""fryum/Data/Images/Anomaly/072.JPG""]",4070,4069,0.9999715089797974,0.3709924384384067,74cfc6e8cc80f75a55db41165b457f82f5f75da47542249d317592c93c91be27,"[0,1,1,1,0,1]",a7fd7b9c6813dd4cf32f6eca3e989820d561a445d084a50641c1015d679d293f,0,0,1,0,1,9.58802517995177e-06,0.09999994083275147,success,1,False,,0.6937611103057861,0.0,1.015673279762268,0.563430018723011,0.4797908605833072,7.539386892574385e-09
"[501, 1110, 761, 898]",0.30635157227516174,4,A_THBR_R1_CONTROL,464,103,,12,0.9562661647796631,"[""pcb1/Data/Images/Anomaly/006.JPG"",""pcb4/Data/Images/Normal/0427.JPG"",""macaroni2/Data/Images/Normal/0648.JPG"",""pipe_fryum/Data/Images/Anomaly/029.JPG"",""pcb4/Data/Images/Anomaly/007.JPG"",""chewinggum/Data/Images/Anomaly/079.JPG""]",4071,4070,0.9999414682388306,0.3390739994854357,1d304080dee73a6225438358500e387536744bb5a97e56752a086e9f20a76507,"[1,0,0,1,1,1]",8352b2dda1801dfa38fcb102aa136a5df0ffaf09dfaaff1b3217c38ba4ae085a,0,0,1,0,1,1.1117512347808976e-05,0.09999994085996503,success,1,False,,0.6735832691192627,0.0,0.9562661647796631,0.5412908233702183,0.4714193093126511,1.2430347418046495e-08
"[554, 498, 55336]",0.30639028549194336,3,A_THBR_R1_CONTROL,465,104,,12,1.1559412479400635,"[""pcb1/Data/Images/Anomaly/097.JPG"",""macaroni1/Data/Images/Normal/0569.JPG"",""chewinggum/Data/Images/Anomaly/095.JPG"",""pcb4/Data/Images/Normal/0159.JPG"",""fryum/Data/Images/Anomaly/050.JPG"",""macaroni1/Data/Images/Normal/0685.JPG""]",4072,4071,0.9942697286605835,0.05569900975873073,89186481e8292871924824a001f3b3c569b927945e0dc0ccf3845a2443a93e95,"[1,0,1,0,1,0]",fd633b66372ec07a43d439b0f7293c3da411fa4266929d97496d7920d0878dbc,0,0,1,0,1,1.854458406102976e-06,0.0999999526104505,success,1,False,,0.5965439677238464,0.0,1.1559412479400635,0.40820305049419403,0.31375036023867625,4.6813117826616235e-09
"[159, 46, 101]",0.3064194619655609,3,A_THBR_R1_CONTROL,466,105,,12,1.2565627098083496,"[""pcb4/Data/Images/Normal/0187.JPG"",""fryum/Data/Images/Normal/089.JPG"",""macaroni2/Data/Images/Anomaly/088.JPG"",""macaroni2/Data/Images/Normal/0178.JPG"",""capsules/Data/Images/Anomaly/043.JPG"",""capsules/Data/Images/Anomaly/029.JPG""]",4073,4072,0.9999947547912598,0.45421816408634186,093130c73e08e6110c9bc2ec18b3fbedbda03f99fd0a54445eaf2e104dae1e41,"[0,0,1,0,1,1]",38efd3b6d8641facacf0d1b33c7ebad9e927ba1447762702068d5f84ad729881,0,0,1,0,1,7.112099948979454e-06,0.032984624876995015,success,1,False,,0.8295230269432068,0.0,1.2565627098083496,0.7547936836878458,0.23832510660092035,6.105581373816449e-09
"[35, 505, 492]",0.3064386248588562,3,A_THBR_R1_CONTROL,467,106,,12,0.9773328304290771,"[""macaroni2/Data/Images/Anomaly/034.JPG"",""pcb2/Data/Images/Normal/0237.JPG"",""pcb3/Data/Images/Anomaly/090.JPG"",""pcb2/Data/Images/Normal/0297.JPG"",""pcb2/Data/Images/Normal/0892.JPG"",""pcb1/Data/Images/Anomaly/030.JPG""]",4074,4073,0.9999277591705322,0.36441585421562195,c9e05b8689d0f345ea81df3950d28f7bdd835eae20ea80c692d4a6136fa82077,"[1,0,1,0,0,1]",17df69f3628b1db88904d090346dab2639bcf0fdb2914e521e6e2b16d306af1d,0,0,1,0,1,4.493607060797983e-06,0.03428100194492823,success,1,False,,0.744807243347168,0.0,0.9773328304290771,0.5216568410396576,0.36394041776657104,6.299393451314472e-09
"[526, 969, 125]",0.3064611256122589,3,A_THBR_R1_CONTROL,468,107,,12,1.0601165294647217,"[""chewinggum/Data/Images/Anomaly/069.JPG"",""pcb1/Data/Images/Normal/0631.JPG"",""capsules/Data/Images/Normal/016.JPG"",""pcb4/Data/Images/Anomaly/032.JPG"",""macaroni2/Data/Images/Anomaly/089.JPG"",""pcb2/Data/Images/Normal/0170.JPG""]",4075,4074,0.9967774748802185,0.5519996496538321,5d0635d84122df40b75097912f6976fdab558049c7bf376a3d0b6478bffa892a,"[1,0,0,1,1,0]",adfe80d0fcb11e5cdbc8e21b564cca2265ffa9abcd4ab2216b36f371b3a3aa64,0,0,1,0,1,1.0742569019672242e-05,0.09999994081519653,success,1,False,,0.9039872884750366,0.0,1.0601165294647217,0.7528310616811117,0.2202728713552157,3.4054199460342716e-08
"[494, 472, 420]",0.3064897954463959,3,A_THBR_R1_CONTROL,469,108,,12,0.9328316450119019,"[""macaroni2/Data/Images/Normal/0286.JPG"",""pcb3/Data/Images/Anomaly/033.JPG"",""chewinggum/Data/Images/Normal/467.JPG"",""pcb2/Data/Images/Anomaly/068.JPG"",""pcb2/Data/Images/Anomaly/070.JPG"",""macaroni1/Data/Images/Normal/0237.JPG""]",4076,4075,0.9999641180038452,0.42563096682230633,b9e8af571ff2045e83c246203dd6389dced3b86ed6c6963f090072b8790fc887,"[0,1,0,1,1,0]",5d15392fab46d3b1e220ae1c3907d41e27b8209d4bff5d1297519bbe15962951,0,0,1,0,1,7.824520563509232e-06,0.06354563864683795,success,1,False,,0.715273380279541,0.0,0.9328316450119019,0.4246153136094411,0.5472493271032969,4.572869194419127e-09
"[6, 667, 368, 88, 1232]",0.3065299391746521,5,A_THBR_R1_CONTROL,470,109,,12,0.9670630097389221,"[""candle/Data/Images/Anomaly/058.JPG"",""candle/Data/Images/Normal/0013.JPG"",""pcb2/Data/Images/Anomaly/016.JPG"",""cashew/Data/Images/Anomaly/025.JPG"",""chewinggum/Data/Images/Anomaly/070.JPG"",""pipe_fryum/Data/Images/Anomaly/049.JPG""]",4077,4076,0.9999581575393677,0.38496091882698236,b7a32516a246fe314c6a9c107b7ca8db5afc9c2960743844bda3c70cbcf3af57,"[1,0,1,1,1,1]",5ee4f20d7bbf9bdbcde0673b18ce7ed9ae2285118c5116fe00c6ca9498a9538c,0,0,1,0,1,8.157889625641186e-06,0.09999995260647683,success,1,False,,0.6677727103233337,0.0,0.9670630097389221,0.505984103679657,0.5532378641955347,2.238028713463791e-07
"[1427, 73330, 629, 92]",0.30658257007598877,4,A_THBR_R1_CONTROL,471,110,,12,1.3306416273117065,"[""fryum/Data/Images/Anomaly/003.JPG"",""pipe_fryum/Data/Images/Anomaly/098.JPG"",""capsules/Data/Images/Normal/240.JPG"",""candle/Data/Images/Normal/0333.JPG"",""fryum/Data/Images/Anomaly/063.JPG"",""macaroni1/Data/Images/Anomaly/048.JPG""]",4078,4077,0.9999959468841553,0.7032174980267882,29f684e9a1ac1324d700d6e53fad60ab8657245c4f229fa7db4fa3e9d19ce8bc,"[1,1,0,0,1,1]",4ceea7c540dba5ff31fdb4c3a17eb793d86051ecb6720e45ee537845a00f7c7e,0,0,1,0,1,2.071185814503091e-06,0.09999995260554057,success,1,False,,0.7622373104095459,0.0,1.3306416273117065,0.44002334773540497,0.6137667112052441,1.608606403635804e-08
"[399, 265, 13297, 4946]",0.3066183030605316,4,A_THBR_R1_CONTROL,472,111,,12,1.1029167175292969,"[""pcb2/Data/Images/Anomaly/069.JPG"",""candle/Data/Images/Normal/0294.JPG"",""macaroni1/Data/Images/Anomaly/002.JPG"",""pcb1/Data/Images/Anomaly/040.JPG"",""macaroni1/Data/Images/Normal/0764.JPG"",""chewinggum/Data/Images/Anomaly/045.JPG""]",4079,4078,0.9999829530715942,0.10267098117882334,df082e20c1c680d4eda92df3e1310bade75a8cec781e00305f40abbff5550568,"[1,0,1,1,0,1]",1bf6e4735c00658a8748bc0919ca5d783b6bb07821d6ca8ba0e66e03136f6b38,0,0,1,0,1,6.766796923373807e-06,0.06474586712908426,success,1,False,,0.6250110268592834,0.0,1.1029167175292969,0.38703201338648796,0.3231353786574749,4.572869194419127e-09
"[549, 4250, 98]",0.3066587448120117,3,A_THBR_R1_CONTROL,473,112,,12,0.9274960160255432,"[""cashew/Data/Images/Normal/013.JPG"",""cashew/Data/Images/Anomaly/047.JPG"",""capsules/Data/Images/Anomaly/073.JPG"",""candle/Data/Images/Normal/0935.JPG"",""pipe_fryum/Data/Images/Normal/181.JPG"",""macaroni2/Data/Images/Anomaly/092.JPG""]",4080,4079,0.9999939203262329,0.12527279431621233,e1f9421901447c43f78b05a5ac8741bf927e958fa3a3f0c116a8bad201ea743d,"[0,1,1,0,0,1]",6ef79c914388d7012c92020a54e7eadf48a49bb61a47ff317191f2d089b42411,0,0,1,0,1,3.1512588410246596e-06,0.09999994059056895,success,1,False,,0.5739877223968506,0.0,0.9274960160255432,0.3946301192045212,0.4909633540082723,7.1381478505827545e-09
[2932],0.30669447779655457,1,A_THBR_R1_CONTROL,474,113,,12,0.7275775074958801,"[""chewinggum/Data/Images/Anomaly/048.JPG"",""macaroni1/Data/Images/Normal/0920.JPG"",""cashew/Data/Images/Normal/369.JPG"",""pcb1/Data/Images/Normal/0027.JPG"",""macaroni1/Data/Images/Normal/0796.JPG"",""pcb3/Data/Images/Normal/0629.JPG""]",4081,4080,0.9999796152114868,0.3504398465156555,7327dc6a3a370e9d6cff3c94446b211208d844e54bfcdaaa8058ad8b94b01a42,"[1,0,0,0,0,0]",717d1597452dc6cfa679f6f237333b035936c425cedffb0fde4c4a725edd1e30,0,0,1,0,1,2.71467370855941e-06,0.09999994053130425,success,1,False,,0.4882497787475586,0.0,0.7275775074958801,0.1562073677778244,0.9152987599372864,2.8453348122070565e-08
"[11, 192, 645, 271, 145]",0.306723415851593,5,A_THBR_R1_CONTROL,475,114,,12,1.1772013902664185,"[""candle/Data/Images/Anomaly/045.JPG"",""capsules/Data/Images/Anomaly/001.JPG"",""cashew/Data/Images/Anomaly/006.JPG"",""pipe_fryum/Data/Images/Anomaly/024.JPG"",""macaroni2/Data/Images/Anomaly/047.JPG"",""fryum/Data/Images/Normal/239.JPG""]",4082,4081,0.9999978542327881,0.7636361131910234,8df6baffe14fdea14615f490aa0b35c158cc1992ccc4fa1f8c90adf49dc1203d,"[1,1,1,1,1,0]",278be385f5487ffffa8a13f6a3f8e0d0f03203fd352fff3c58f66fbf0c27292f,0,0,1,0,1,2.9962194735827684e-06,0.09999995260113322,success,1,False,,0.8348121643066406,0.0,1.1772013902664185,0.6996154248714447,0.5328228488884633,3.9813393470922165e-08
"[426, 434]",0.3067617118358612,2,A_THBR_R1_CONTROL,476,115,,12,0.7756934762001038,"[""pcb3/Data/Images/Normal/0684.JPG"",""macaroni1/Data/Images/Normal/0525.JPG"",""macaroni2/Data/Images/Normal/0735.JPG"",""pcb2/Data/Images/Normal/0394.JPG"",""pcb2/Data/Images/Anomaly/080.JPG"",""pcb1/Data/Images/Anomaly/015.JPG""]",4083,4082,0.9996429681777954,0.17437073029577732,1c52783bee992bd0f37e5343f85d6a45622d5bcd9c37a989b2ab2707a0f45c2b,"[0,0,0,0,1,1]",60308ad402f8e416115efe3ce9d0088530fa3998c208744178412a9aba1cf7f9,0,0,1,0,1,1.191726760122839e-05,0.08419132003250182,success,1,False,,0.5734685659408569,0.0,0.7756934762001038,0.2839402109384537,0.5485875457525253,1.7097478121286258e-05
"[108, 1102, 365]",0.3068042993545532,3,A_THBR_R1_CONTROL,477,116,,12,1.131805181503296,"[""pcb3/Data/Images/Normal/0730.JPG"",""macaroni1/Data/Images/Anomaly/036.JPG"",""cashew/Data/Images/Normal/484.JPG"",""macaroni2/Data/Images/Normal/0016.JPG"",""cashew/Data/Images/Anomaly/089.JPG"",""pcb2/Data/Images/Anomaly/076.JPG""]",4084,4083,0.9999754428863525,0.3441800339925673,7bba51eaf319f281236b6515c4e95a07c20e0cefa35051be1c5c8d6b7571e25f,"[0,1,0,0,1,1]",3922278d9122fe3391e04fd9f6b4e32e9b8e75a562190c5f3ba212e3746dda11,0,0,1,0,1,4.985401494240652e-06,0.0999999525993423,success,1,False,,0.7568984031677246,0.0,1.131805181503296,0.6523420015970866,0.24989595255001973,1.4646527546346988e-08
"[1084, 1271, 489, 525]",0.30685436725616455,4,A_THBR_R1_CONTROL,478,117,,12,1.2099899053573608,"[""fryum/Data/Images/Anomaly/070.JPG"",""pcb1/Data/Images/Normal/0479.JPG"",""macaroni1/Data/Images/Normal/0363.JPG"",""fryum/Data/Images/Anomaly/074.JPG"",""chewinggum/Data/Images/Anomaly/029.JPG"",""pcb1/Data/Images/Anomaly/032.JPG""]",4085,4084,0.999976396560669,0.4910225738567533,35ece5960967dc382b3e7c0c93583316aa9ba98a60f89f2d6103310f722d9344,"[1,0,0,1,1,1]",365ca86f2e0f915e0234c02cab396c5ca0cd13c3188c411742d324457f40a1d2,0,0,1,0,1,3.068429478794301e-06,0.029661717752772862,success,1,False,,0.8311622142791748,0.0,1.2099899053573608,0.5083667375147343,0.30140333250164986,2.9356552744275177e-08
